Tip deponije,Godina,naziv,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,Opština2,Naselje,latitude,longitude,prosecna ukupna kolicina otpada,Procenjena površina smetlišta (m2),Koliko je puta čišćen prostor divlje deponije u toku izveštajne godine?,Da li se na istom mestu ponavlja divlje odlaganje otpada?
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Mužinac, Sokobanja, 740888",43.71,21.86,5,2000,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Nikolinac, Sokobanja, 740896",43.68,21.93,5,200,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Poružnica, Sokobanja, 740918",43.62,21.79,25,3000,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Resnik, Sokobanja, 740934",43.63,21.81,17,4000,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Sesalac, Sokobanja, 740969",43.69,21.99,2.5,200,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Trubarevac, Sokobanja, 740993",43.66,21.77,50,50,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Vrbovac, Sokobanja, 740799",43.68,21.75,2.5,15,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Vrbovac, Sokobanja, 740799",43.69,21.74,5,2000,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Vrmdža, Sokobanja, 740802",43.72,21.83,17,7000,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Čitluk, Sokobanja, 741027",43.63,21.99,2.5,200,0,Da
Divlje deponije,2018,OPŠTINA SOKOBANJA,100880059,07355815,Sokobanja,"Sokobanja, Sokobanja, 740977",740977,18230,SVETOG SAVE 23,018/830173,,info@opstinasokobanja.com,8411,Sokobanja,"Šarbanovac, Sokobanja, 741035",43.71,21.89,20,500,0,Da
Divlje deponije,2018,Javno komunalno preduzeće Banjsko zelenilo i čistoća Vrnjačka Banja,109466769,21187917,Vrnjačka Banja,"Vrnjačka Banja, Vrnjačka Banja, 712353",712353,36210,Žike Valjarevića 1,036/5150146,,jkpbanjskozeleniloicistoca@gmail.com,3811,Vrnjačka Banja,"Vrnjačka Banja, Vrnjačka Banja, 712353",43.6786679,20.8590173,2,200,1,Da
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.93,21.62,50,100,0,Ne
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.105,21.555,8,16,1,Da
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (selo), Lapovo, 702935",44.931,21.63,13,25,0,Da
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (varošica), Lapovo, 702927",44.1123,21.722,45,60,1,Da
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (varošica), Lapovo, 702927",44.1319,21.539,30,60,0,Ne
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (varošica), Lapovo, 702927",44.1049,21.67,6,12,0,Ne
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (varošica), Lapovo, 702927",44.1028,21.513,7,30,0,Ne
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (varošica), Lapovo, 702927",44.1254,21.538,50,100,1,Ne
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (varošica), Lapovo, 702927",44.1319,21.541,1,4,1,Da
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (varošica), Lapovo, 702927",44.111,21.658,8,15,1,Da
Divlje deponije,2018,OPŠTINA LAPOVO,101888526,07713754,Lapovo,"Lapovo (varošica), Lapovo, 702927",702927,34220,NJEGOŠEVA  18,0631096855,,s.velisaljvljevic@gmail.com,8411,Lapovo,"Lapovo (varošica), Lapovo, 702927",44.1114,21.59,7,15,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinac, Aleksinac, 700614",43.5361575,21.7035322,20,500,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinac, Aleksinac, 700614",43.5307661,21.7043634,50,900,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinac, Aleksinac, 700614",43.5371298,21.7019336,10,150,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinac, Aleksinac, 700614",43.5418261,21.7367377,20,600,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinac, Aleksinac, 700614",43.5371298,21.6907006,15,1500,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinački Bujmir, Aleksinac, 700622",43.5041046,21.7603445,10,100,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinački Bujmir, Aleksinac, 700622",43.5101469,21.7498732,15,250,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinački Rudnik, Aleksinac, 700649",43.5525574,21.6836889,15,150,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Aleksinački Rudnik, Aleksinac, 700649",43.5589526,21.690196,2,50,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Bankovac, Aleksinac, 700657",43.4382851,21.7341615,10,100,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Beli Breg, Aleksinac, 700665",43.480901,21.8289656,20,100,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Beli Breg, Aleksinac, 700665",43.4746829,21.8103426,10,100,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Bobovište, Aleksinac, 700681",43.5665728,21.6381555,5,600,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Bovan, Aleksinac, 700690",43.6288742,21.7151884,10,300,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Bradarac, Aleksinac, 700703",43.6313313,21.6448877,70,2000,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Bradarac, Aleksinac, 700703",43.6063796,21.6469262,5,100,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Donja Peščanica, Aleksinac, 700924",43.535758,21.6052904,10,30,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Donje Suhotno, Aleksinac, 700932",43.49491,21.6725582,5,150,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Donji Adrovac, Aleksinac, 700959",43.5334473,21.6621892,10,80,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Donji Adrovac, Aleksinac, 700959",43.5294376,21.6577368,40,800,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Donji Krupac, Aleksinac, 700967",43.4962136,21.8289526,15,250,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Donji Krupac, Aleksinac, 700967",43.4947971,21.8274184,20,150,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Donji LJubeš, Aleksinac, 700975",43.5889299,21.5763263,80,1000,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Draževac, Aleksinac, 700983",43.4624774,21.8033241,5,500,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Draževac, Aleksinac, 700983",43.4555542,21.7969833,100,1500,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Draževac, Aleksinac, 700983",43.4570651,21.8000786,20,400,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Draževac, Aleksinac, 700983",43.4541954,21.7960179,1500,2500,0,Ne
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Glogovica, Aleksinac, 700797",43.5154757,21.7348087,80,3500,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Gornje Suhotno, Aleksinac, 700835",43.4696247,21.6377325,20,300,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Gornje Suhotno, Aleksinac, 700835",43.4817234,21.6430111,30,200,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Gornji Krupac, Aleksinac, 700851",43.5195774,21.8467198,25,300,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Gornji LJubeš, Aleksinac, 700860",43.5697362,21.5972902,50,250,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Gredetin, Aleksinac, 700878",43.50419,21.5965558,5,80,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Gredetin, Aleksinac, 700878",43.5018165,21.5959545,15,250,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Gredetin, Aleksinac, 700878",43.497147,21.5867013,15,200,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Grejač, Aleksinac, 700886",43.4258301,21.7399345,20,200,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Grejač, Aleksinac, 700886",43.4247938,21.7596058,60,900,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Grejač, Aleksinac, 700886",43.4267249,21.743594,5,40,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Katun, Aleksinac, 701033",43.4976321,21.7841479,50,1500,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Katun, Aleksinac, 701033",43.4927599,21.7673733,1800,2000,0,Ne
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Katun, Aleksinac, 701033",43.4871596,21.7823991,30,900,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Katun, Aleksinac, 701033",43.4922462,21.7731776,80,700,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Koprivnica, Aleksinac, 701041",43.4346955,21.7107734,10,150,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Korman, Aleksinac, 701050",43.5434317,21.6080716,15,1000,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Korman, Aleksinac, 701050",43.5585285,21.6139885,10,800,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Kraljevo, Aleksinac, 701068",43.5851826,21.6966918,1500,4000,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Krušje, Aleksinac, 701076",43.479099,21.6068501,15,500,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Kulina, Aleksinac, 701084",43.41494,21.6086189,2000,2000,0,Ne
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Loćika, Aleksinac, 701114",43.4508085,21.6901244,5,250,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Loćika, Aleksinac, 701114",43.4458509,21.698609,30,800,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Lužane, Aleksinac, 701122",43.4672858,21.7271668,1,250,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Lužane, Aleksinac, 701122",43.4749434,21.7263729,5,1200,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Lužane, Aleksinac, 701122",43.4782873,21.7162663,10,700,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Lužane, Aleksinac, 701122",43.4815103,21.7337543,15,350,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Moravac, Aleksinac, 701173",43.5106549,21.7235591,50,800,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Moravac, Aleksinac, 701173",43.5153,21.7124332,100,2000,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Moravac, Aleksinac, 701173",43.5037449,21.7100246,25,600,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Moravski Bujmir, Aleksinac, 701181",43.4846606,21.7636581,25,600,0,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Mozgovo, Aleksinac, 701165",43.6505857,21.6460261,25,800,1,Da
Divlje deponije,2018,Opštinska uprava opštine Aleksinac,100313169,07173075,Aleksinac,"Aleksinac, Aleksinac, 700614",700614,18220,Knjaza Miloša 169,060/2182231,018/804107,predsednik@aleksinac.org,8411,Aleksinac,"Mozgovo, Aleksinac, 701165",43.6505314,21.6447708,40,400,1,Da
